,house_id,name,price,description,url
130,2021130,重庆慢舍江景酒店,181,"长江滨江路136号大唐诺亚附20号,距南滨路1.2公里",image/nw_S0as0ewewE.jpg
131,2021131,两江丽景酒店(重庆解放碑店),351,"双钢路3号,距通远门城墙遗址公园0.7公里",image/nw_JaRvpKUaaI.jpg
132,2021132,DADA木马酒店(重庆大学城地铁站店),540,"大学城青年广场中的(不是青年文艺广场)１号楼,距四川美术学院0.9公里",image/nw_000bUopL.jpg
133,2021133,奉节雅风宾馆,108,"白帝城诗城东路190号,距长江三峡长江三峡公里",image/nw_0003CxmF.jpg
134,2021134,7天优品酒店(重庆江北国际机场鹿山轻轨站店),92,"空港新城春华大道融创中央广场96号4幢,距李子坝轻轨站2.2公里",image/nw_TRxOOwaS2Y.jpg
135,2021135,重庆来住书舍酒店,210,"上清寺中山四路渝中大厦18楼,距三峡博物馆0.4公里",image/nw_LR1WofTw5i.jpg
136,2021136,重庆陌遇酒店,188,"人民路123号5楼,距三峡博物馆0.5公里",image/nw_Vh1zHsusbS.jpg
137,2021137,重庆慕思酒店,298,"北城天街46号九街高屋A栋6楼,距二厂文创公园3.1公里",image/nw_IablflS0Hm.jpg
138,2021138,丽朵酒店(重庆大坪时代天街地铁站店),191,"大坪时代天街D馆13幢907,距李子坝公园3公里",image/nw_Vh5484Onmw.jpg
139,2021139,YOHO高空江景酒店(重庆解放碑洪崖洞店),358,"解放碑民权路27号新华国际46楼,距解放碑步行街0.2公里",image/nw_QLoHpVxzX2.jpg
140,2021140,重庆维思酒店,190,天禧路1号华宇摩天1栋26楼,image/nw_W9tO7N0zCg.jpg
141,2021141,重庆沙磁公馆,527,"沙滨路112号,距磁器口古镇0.5公里",image/nw_RnFvwgmPf2.jpg
